P1;C1;H1;0.0303605072883752;3;0;120.1519
P1;C1;H1;0.0910953636040166;1;0;120.1519
P1;C1;H1;0.0455526006215322;2;0;120.1519
P1;C1;H2;0.0455562516967233;2;0;120.1519
P1;C1;H2;0.091114121163007;1;0;120.1519
P1;C1;H2;0.091122555394347;1;0;120.1519
P1;C1;H3;0.0911396474399858;1;0;120.1519
P1;C1;H3;0.0911399143425212;1;0;120.1519
P1;C1;H3;0.0304678556623369;3;0;120.1519
P2;C1;H1;5.86452971934603E-05;1;0;120.7131
P2;C1;H1;0.0355741787604162;2;0;120.7131
P2;C1;H1;0.071164966551262;1;0;120.7131
P2;C1;H2;0.0355845807568292;2;0;120.7131
P2;C1;H2;0.0712314212736903;1;0;120.7131
P2;C1;H2;0.0237655623387592;3;0;120.7131
P2;C1;H3;0.0356814710410455;2;0;120.7131
P2;C1;H3;0.0237914413938458;3;0;120.7131
P2;C1;H3;0.0714042113806655;1;0;120.7131
P3;C1;H1;4.45854733982509E-05;1;0;32.41556
P3;C1;H1;0.000106231308377974;1;0;32.41556
P3;C1;H1;0.000392358409218599;2;0;32.41556
P3;C1;H2;0.000796881760659646;1;0;32.41556
P3;C1;H2;0.000212913152070789;4;0;32.41556
P3;C1;H2;0.000854531403872566;1;0;32.41556
P3;C1;H3;0.00591640616808482;2;0;32.41556
P3;C1;H3;0.0118330136358173;1;0;32.41556
P3;C1;H3;0.011835994682612;1;0;32.41556
P4;C1;H1;2.07089939389948E-05;1;0;22.8042
P4;C1;H1;1.11862832440218E-05;2;0;22.8042
P4;C1;H1;5.75486125073688E-05;1;0;22.8042
P4;C1;H2;6.03574643685267E-05;1;0;22.8042
P4;C1;H2;3.76942979567613E-05;2;0;22.8042
P4;C1;H2;0.000129709403453276;1;0;22.8042
P4;C1;H3;6.66514212605412E-05;2;0;22.8042
P4;C1;H3;7.42058192973322E-05;2;0;22.8042
P4;C1;H3;0.000148609575472358;1;0;22.8042
P5;C1;H1;9.88048110300843E-07;3;0;47.20987
P5;C1;H1;0.0160831234362503;1;0;47.20987
P5;C1;H1;0.0305658027706823;2;0;47.20987
P5;C1;H2;0.0611622214369715;1;0;47.20987
P5;C1;H2;0.0611693934769272;1;0;47.20987
P5;C1;H2;0.062006492500368;1;0;47.20987
P5;C1;H3;0.0620577187506279;1;0;47.20987
P5;C1;H3;0.0620672716169818;1;0;47.20987
P5;C1;H3;0.06212800873525;1;0;47.20987
P6;C1;H1;0.000599314778239879;2;0;26.38427
P6;C1;H1;0.00126606805613938;1;0;26.38427
P6;C1;H1;0.00134945918857626;1;0;26.38427
P6;C1;H2;0.00137103128838889;1;0;26.38427
P6;C1;H2;0.00137593443707629;1;0;26.38427
P6;C1;H2;0.00194083060000216;1;0;26.38427
P6;C1;H3;0.00197203974116689;1;0;26.38427
P6;C1;H3;0.00107687175126536;2;0;26.38427
P6;C1;H3;0.00216792009437117;1;0;26.38427
P7;C1;H1;2.38702824353898E-06;3;0;125.6779
P7;C1;H1;4.0215702385854E-05;1;0;125.6779
P7;C1;H1;0.0041264887650616;2;0;125.6779
P7;C1;H2;0.00414035707042472;2;0;125.6779
P7;C1;H2;0.00829093041672227;1;0;125.6779
P7;C1;H2;0.00830783542967176;1;0;125.6779
P7;C1;H3;0.00838129102433963;1;0;125.6779
P7;C1;H3;0.00838719295680354;1;0;125.6779
P7;C1;H3;0.00844175491454188;1;0;125.6779
P8;C1;H1;7.04240100505849E-05;1;0;136.5186
P8;C1;H1;4.50092993977413E-05;2;0;136.5186
P8;C1;H1;0.000279203038929291;3;0;136.5186
P8;C1;H2;0.00114447539489043;1;0;136.5186
P8;C1;H2;0.00117175306655912;1;0;136.5186
P8;C1;H2;0.000595193145757136;2;0;136.5186
P8;C1;H3;0.0111391083124388;2;0;136.5186
P8;C1;H3;0.0223371247721355;1;0;136.5186
P8;C1;H3;0.0223384341669741;1;0;136.5186
