Test;C2;H1;0.000340744300390439;1;3;35.19766
Test;C2;H1;0.000417652586785389;1;3;35.19766
Test;C2;H1;0.000473284086292436;1;3;35.19766
Test;C2;H2;0.000500308050173148;1;5;35.19766
Test;C2;H2;0.000539907042338583;1;5;35.19766
Test;C2;H2;0.00210968881202836;2;11;35.19766
Test;C2;H3;0.0393422642604501;2;7;35.19766
Test;C2;H3;0.0366315155472578;3;15;35.19766
Test;C2;H3;0.109895103206715;1;5;35.19766
P1;C2;H1;6.61272643776023E-06;1;1;41.59332
P1;C2;H1;7.04758341257827E-06;1;1;41.59332
P1;C2;H1;5.30075594597501E-05;1;1;41.59332
P1;C2;H2;7.51772572031295E-05;1;1;41.59332
P1;C2;H2;0.00175186162718841;2;1;41.59332
P1;C2;H2;0.00116926154613419;3;1;41.59332
P1;C2;H3;0.0111329967625978;4;1;41.59332
P1;C2;H3;0.0223449690837048;2;1;41.59332
P1;C2;H3;0.0449862402644762;1;1;41.59332
P2;C2;H1;3.7236513625416E-05;1;3;63.8304
P2;C2;H1;7.81820038784353E-05;1;3;63.8304
P2;C2;H1;8.44591849089582E-05;1;3;63.8304
P2;C2;H2;0.000221987628782505;2;3;63.8304
P2;C2;H2;0.000640091650008279;2;5;63.8304
P2;C2;H2;0.0474263990812456;2;5;63.8304
P2;C2;H3;0.0948859910004981;1;3;63.8304
P2;C2;H3;0.0483191922195505;2;3;63.8304
P2;C2;H3;0.048358794269962;2;3;63.8304
P3;C2;H1;2.91843517001567E-06;1;1;52.87236
P3;C2;H1;2.14652876226115E-05;2;1;52.87236
P3;C2;H1;6.10126553395735E-05;1;1;52.87236
P3;C2;H2;0.000207136818743701;2;1;52.87236
P3;C2;H2;0.000434583954570231;1;1;52.87236
P3;C2;H2;0.00133806237577968;2;1;52.87236
P3;C2;H3;0.00136211322633258;2;1;52.87236
P3;C2;H3;0.00277517003469412;1;1;52.87236
P3;C2;H3;0.005663508644625;3;1;52.87236
P4;C2;H1;0.00032900104089939;2;1;156.7784
P4;C2;H1;0.000665546202722744;1;1;156.7784
P4;C2;H1;0.038114497187363;4;1;156.7784
P4;C2;H2;0.0508561745063576;3;1;156.7784
P4;C2;H2;0.131525848685434;2;1;156.7784
P4;C2;H2;0.263097413320838;1;5;156.7784
P4;C2;H3;0.0921399488781821;3;7;156.7784
P4;C2;H3;0.0681203560670412;7;25;156.7784
P4;C2;H3;0.476927528371212;1;5;156.7784
P5;C2;H1;5.0046398977488E-05;1;3;133.9246
P5;C2;H1;9.45450815577897E-05;1;3;133.9246
P5;C2;H1;0.000109038169390202;1;5;133.9246
P5;C2;H2;5.77855602245797E-05;2;5;133.9246
P5;C2;H2;5.8369842500048E-05;2;3;133.9246
P5;C2;H2;0.000117127779655675;1;3;133.9246
P5;C2;H3;6.36679565353161E-05;2;7;133.9246
P5;C2;H3;9.67895160358424E-05;2;5;133.9246
P5;C2;H3;0.000268886191832803;1;3;133.9246
P6;C2;H1;7.24037508342823E-06;2;9;32.95244
P6;C2;H1;5.66739348090151E-05;1;5;32.95244
P6;C2;H1;0.000106636201167798;1;15;32.95244
P6;C2;H2;0.000155980426124969;1;3;32.95244
P6;C2;H2;0.000393036877330499;1;3;32.95244
P6;C2;H2;0.00105272282615998;1;5;32.95244
P6;C2;H3;0.000356308681602931;3;7;32.95244
P6;C2;H3;0.00107251263254976;1;9;32.95244
P6;C2;H3;0.00111719965280394;1;7;32.95244
